text1,text2,label
E503,baker's ammonia,1
pectin,ryce,0
titanium dioxide,sodium phosphate,0
Mineral Hydrocarbons,MINERAL OIL,1
Sulphuric Acid,Sulphuric Acid,1
aged cheese,CHEDDAR,1
E503,aspartame,0
Gum Arabic,ACACIA GUM,1
chlorine oxide,milk,0
vegetable black,CARBON BLACK,1
Dibasic acid,TARTRATE,1
calcium guanylate,spelt,0
E527,aqua ammonia,1
ammonium chloride,sal ammoniac,1
CITRATE,E925,0
Veal Cutlets,Veal Cutlets,1
lamb cutlets,maltodextrine,0
vitamin c,AMINOACETIC ACID,0
potassium hydroxide,heavy creme,0
Green S,E142,1
turmeric,TUMERIC,1
Stearic Acid,stearic acid,1
riboflavin,VITAMIN B2,1
black pn,amylase,0
E202,Potassium Sorbate,1
Potassium Sorbate,turkey,0
potassium alginate,quicklime,0
Tartrazine,E142,0
E304,ascorbyl palmitate,1
ghi,barle,0
pot roast,Beef Roast,1
agar-agar,solanum lycopersicum,0
baker's ammonia,HARTSHORN,1
E401,sodium alginate,1
ETHYL PARABEN,E508,0
Vegetable Carbon,glycerol,0
Curcumin,magnesium sulfate,0
sulphur dioxide,ammonium hydroxide,0
bht,magnesium carbonate,0
E627,DISODIUM GUANYLATE,1
Ammonium Hydroxide,Ammonium Hydroxide,1
erithrosine,Erythrosine,1
E211,tocopherol,0
SSL,glycine,0
sal ammoniac,ammonium chlor,1
Calcium Phosphate,Calcium Phosphate,1
E140,sodium inosinate,0
E900,propylene glycol,0
vegetable carbon,magnesia alba,0
E124,STEARIC,0
tocopherol,l-cysteine,0
calcium carbonat,acacia gum,0
csl,CALCIUM STEAROYL LACTYLATE,1
E100,turmeric,1
Shellac,STEARIC,0
ferric oxide,Oranges,0
sour creme,corn,0
protease,amylase,1
Glycerol/Glycerin,glycerine,1
Ammonium Carbonate,Ammonium Carbonate,1
beeswax,gelatin,0
ethyl maltol,ethylmaltol,1
potassium nitrate,LAC RESIN,0
CALCIUM BENZOATE,korn,0
Pectin,PECTINE,1
Calcium Carbonate,calcium carb,1
POTASSIUM SULFATE,whey protein isolate,0
E212,potassium benzoate,1
E628,dipotassium guanylate,1
gum arabic,E633,0
E252,saltpeter,1
Buckwheat,Buckwheat,1
annatto,Whole Milk,0
BETA CAROTENE,E440a,0
ground beef,Ground Beef,1
silver leaf,Silver,1
Glycerin,glycerin,1
ammonium chloride,slaked lime,0
silver powder,CALCIUM STEAROYL LACTYLATE,0
E174,enzymes,0
CALCIUM BENZOATE,E904,0
chlorine gas,Chlorine,1
organic milk,MILK,1
Potassium Sulphate,Potassium Sulphate,1
Erythrosine,periclase,0
SILVER,calcium,0
E180,LITHOL,1
beet red,potatoes,0
caramel,caramel color,1
Lamb Chops,LAMB RIBS,1
Lithol Rubine,calcium alginate,0
glutamic,Glutamic Acid,1
QUINOLINE YELLOW,slaked lime,0
calcium carbonat,CALCIUM ASCORBATE,0
Potassium Sulphate,potassium sulphate,1
sodium ascorbate,tartric acid,0
bee wax,Beeswax,1
sunset,fermented milk drink,0
VITAMIN B2,E525,0
sea salt,panicum miliaceum,0
ALUMINUM,calcium sulfate,0
E924,Potassium Bromate,1
E173,aluminum,1
AZORUBINE,DIPHENYL,0
tartrazine,tartarazine,1
E213,calcium benzoate,1
Annatto,Annatto,1
PONCEAU,GLUCOSE,0
ascorbic acid,Vitamin C,1
E621,MSG,1
E142,caustic soda,0
enzimes,Enzymes,1
magnesium carbonate,Magnesium Carbonate,1
E527,AMMONIA WATER,1
sorbate,sodium sorbate,0
azodicarbonamide,Corn,0
E203,CALCIUM GLUTAMATE,0
Sunset Yellow,caustic soda,0
algin,Alginic Acid,1
E920,cysteine hcl,1
benzoate,daucus carota,0
ground turkey,MINCED TURKEY,1
CHILE SALTPETER,ascorbyl palmitate,0
pot cheese,Cottage Cheese,1
Cheddar Cheese,OMEGA 3,0
CALCIUM PHOSPHATE,guaran,0
turkey breast,Dates,0
distilled water,Water,1
sodium bicarbonate,sodium bicarbonite,1
oryza sativa,oranges,0
butter oil,flaxseeds,0
E460,dark meat chicken,0
Sodium Metabisulphite,sodium metabisulphite,1
vegetable carbon,sorbic,0
calcium sulphite,sodium sulphate,0
potassium sorbate,POTASSIUM SORBATE,1
salvia hispanica,Chia Seeds,1
Tartrazine,tartarazine,1
hamburger meat,salvia hispanica,0
POT ROAST,malus domestica,0
pearl ash,triticum,0
ethyl para-hydroxybenzoate,Sulphuric Acid,0
Pectin,Ammonium Hydroxide,0
SODIUM LACTATE,chicken legs,0
vegetable carbon,Sorbic Acid,0
indigo,Glutamic Acid,0
vegetable carbon,vegetable black,1
GREEN S,IRN,0
sunset,beef joint,0
CHEDDAR,RYCE,0
guar flour,Guar Gum,1
disodium ribonucleotide,DISODIUM RIBONUCLEOTIDE,1
ammonium carbonate,glucoze,0
solanum lycopersicum,Tomatoes,1
potassium hydroxide,potassium hydroxide,1
Cheddar Cheese,hard cheese,1
E920,L-CYSTEINE,1
Carrots,CAROTS,1
beef steak,maize,0
Calcium,CALCIAM,1
E503,maltol,0
l-leucine,LEUCINE,1
vegetable black,Ethyl Maltol,0
Butter,BUTER,1
dimethylpolysiloxane,dmps,1
SODIUM LACTATE,calcium sulphate,0
CARMINE,CARAMEL,0
white beeswax,Ghee,0
Sodium Guanylate,E627,1
Titanium Dioxide,titanium oxide,1
E338,phosphate,1
Lithol Rubine BK,Lithol Rubine,1
tartaric,glycerin,0
solanum tuberosum,Potatoes,1
quinoa,Quinoa,1
tartaric acid,zea mays,0
steak,ferric pyrophosphate,0
E440a,pectins,1
monopotassium glutamate,POTASSIUM GLUTAMATE,1
Cottage Cheese,CURD CHEESE,1
MAGNESIA ALBA,E625,0
whey cheese,ricota cheese,1
Chlorine,PROPYLENE GLYCOL,0
E516,glycerin,0
XANTHUM,game hens,0
sodium sulphite,beeswax,0
riboflavin,Sour Cream,0
LUTEINE,Stearic Acid,0
chicken this,Greek Yogurt,0
Ascorbyl Palmitate,sorbitol,0
E334,dextrose,0
kephir,Kefir,1
lye,bromic acid potassium salt,0
dmps,Potatoes,0
ada,maltodextin,0
patent blue v,Ground Turkey,0
disodium ribonucleotide,Sodium Ribonucleotide,1
ammonium chlor,Cysteine,0
E311,minced turkey,0
sodium guanylate,Omega-3 Fatty Acids,0
sodium guanylate,propylene glycol,0
E518,EPSOM SALT,1
E131,benzoic acid,0
Corn,maize,1
propylene glycol,PROPYLENE GLYCOL,1
CARMINE,E516,0
E925,WHIPPING CREAM,0
carageenan,DISODIUM RIBONUCLEOTIDE,0
Calcium Alginate,CALCIUM ALGINATE,1
maltol,Maltol,1
pectine,PECTINE,1
ethyl paraben,ethyl para-hydroxybenzoate,1
phosphoric acid,E627,0
E401,Sodium Alginate,1
ammonium alginate,E414,0
E110,E131,0
daucus carota,carots,1
cochineal,carmine,1
E414,petroleum jelly,0
cellulose gel,"1,2-propanediol",0
E510,Ammonium Chloride,1
calcium stearoyl lactylate,Cottage Cheese,0
sodium nitrite,h2o,0
SODIUM BENZOATE,sodium citrate,0
ala,Omega-3 Fatty Acids,1
alginate,Whey Protein Isolate,0
veal,young beef,1
Baking Soda,SODIUM BICARBONATE,1
BHT,dipotassium guanylate,0
oil of vitriol,Sulphuric Acid,1
calcium hydroxide,epa,0
soft cheese,Cream Cheese,1
E310,E402,0
Mineral Hydrocarbons,MINERAL OIL,1
burnt lime,cottage cheese,0
ascorbate,Glutamic Acid,0
Glucose,glucoze,1
Propylene Glycol,PROPYLENE GLYCOL,1
Sodium Nitrate,sodium nitrate,1
sodium guanylate,kefir,0
Potassium Benzoate,Potassium Benzoate,1
propyl gallate,Propyl Gallate,1
ammonium alginate,VITAMIN C,0
msg,cottage chese,0
CARMINE,E403,0
Raisins,raisins,1
Calcium Chloride,calcium chlor,1
sodium nitrite,SODIUM NITRITE,1
BHA,flaxseeds,0
csl,calcium stearoyl lactylate,1
carageenan,Carrageenan,1
Buttermilk,butter milk,1
E203,carageenan,0
vitamin E,calcium citrate,0
E339,SODIUM PHOSPHATE,1
erythrosine,erithrosine,1
erythrosine,Erythrosine,1
gold,petroleum wax,0
methylcellulose,FLAXSEED,0
Beeswax,Beeswax,1
cochineal,carminic acid,1
BAKING SODA,CACL2,0
Sodium Bicarbonate,sodium bicarbonate,1
duck breast,Duck Breast,1
xanthan gum,milet,0
CALCIUM STEAROYL LACTYLATE,hordeum vulgare,0
disodium guanylate,Sodium Guanylate,1
duck,DUCK,1
E131,AMMONIUM ALGINATE,0
sunset,heavy cream,0
E330,calcium stearoyl lactylate,0
indigo carmine,INDIGOTINE,1
potassium sulfate,potash sulfate,1
hemp seeds,ORNGES,0
lecithin,Tomatoes,0
E339,E901,0
clorophyll,CHLOROPHYL,1
Kefir,Kefir,1
licopene,ALGINATE,0
E230,calcium stearoyl lactylate,0
sodium inosinate,Sodium Inosinate,1
CARMINE,phosphate,0
E153,BHA,0
Potassium Hydroxide,E525,1
ground turky,Ground Turkey,1
potassium nitrate,cottage cheese,0
whipping cream,raisins,0
tartrazine,yellow 5,1
xanthum gum,XANTHUM,1
Sodium Ascorbate,SODIUM ASCORBATE,1
Turmeric,potassium benzoate,0
Sodium Bicarbonate,bicarbonate of soda,1
calcium benzoate,ENZIMES,0
Calcium Sulphate,calcium sulphate,1
glycocoll,AMINOACETIC ACID,1
sodium hydroxide,Sodium Hydroxide,1
Bananas,bananas,1
Corn,Corn,1
Sodium Citrate,sodium citrate,1
VITAMIN E,E628,0
Tartrazine,YELLOW 5,1
sodium metabisulfite,SODIUM METABISULFITE,1
calcium hydrogen sulfite,Calcium Bisulfite,1
E127,cheddar cheese,0
tartazine,Tartrazine,1
Butylated Hydroxytoluene (BHT),E321,1
Potassium Sorbate,dates,0
Potassium Alginate,potassium alginate,1
ascorbate,cream cheese,0
titanium white,enzymes,0
Microcrystalline Cellulose,Microcrystalline Cellulose,1
LYE,turkey breast,0
E120,carminic acid,1
NEOTAM,cheddar cheese,0
glutamic,GLUTAMATE,1
monoammonium glutamate,cream cheese,0
E900,polydimethylsiloxane,1
sal ammoniac,CAUSTIC POTASH,0
E172,ferric oxide,1
CALCIUM BISULFITE,hydrochloric acid,0
cellulose,Cellulose,1
L-Leucine,essential amino acid,1
Ground Turkey,MINCED TURKEY,1
quinoline,QUINOLINE YELLOW,1
E507,Carrots,0
carrots,carots,1
silver,oryza sativa,0
Glucose,GLUCOSE,1
turmeric,Curcumin,1
E175,benzoic,0
pot roast,POTATOS,0
sorbic acid,Butter,0
ada,BANANS,0
mcc,E627,0
Caramel Color,E150(a-d),1
Iron,IRN,1
E140,gelatin,0
Tartaric Acid,TARTARIC ACID,1
AZORUBINE,Sorbic Acid,0
whey cheese,Ricotta Cheese,1
leucine,leusine,1
tocopherol,Water,0
potassium pyrosulfite,ASPARTAM,0
propyl gallate,potassium guanylate,0
calcium sulphite,hydrolyzed collagen,0
sorbic acid,ammonium chlor,0
hexamine,disodium guanylate,0
water,distilled water,1
cellulose,Cellulose,1
lysine,L-Lysine,1
BLACK PN,chedder cheese,0
Annatto,annato,1
cochineal,cochineal extract,1
tartrate,cornish hens,0
salvia hispanica,CHIA SEED,1
chicken this,L-Lysine,0
sodium sulphite,Potassium Carbonate,0
sunflower lecithin,lecthin,1
POTASSIUM SORBATE,Salt,0
bixin,Sodium Ribonucleotide,0
amaranth,Amaranth,1
ethyl 4-hydroxybenzoate,flaxseed,0
E160a,carotene,1
azorubine,azorubin,1
E406,POTATOS,0
E141,cellulose gel,0
E251,CHICKEN LEGS,0
turmeric,E104,0
E311,CARAGEENAN,0
calcium alginate,calcium alginate,1
Beetroot Red,hartshorn,0
ammonium chloride,buttermilke,0
Sodium Lactate,sodium lactate,1
propylene glycol algin,calcium citrate,0
Lutein,luteine,1
Ascorbyl Palmitate,ascorbyl palmitate,1
xanthophyll,Lutein,1
sorbit,SORBIT,1
salvia hispanica,chia seeds,1
LYCOPENE,E623,0
Magnesium,magnesiam,1
calcium phosphate,Gum Arabic,0
Chicken Breast,chicken breast,1
Indigo Carmine,INDIGOTINE,1
guaran,Guar Gum,1
Riboflavin (Vitamin B2),riboflavin,1
vitamin E,vitamin e,1
milet,MILET,1
E211,APPLS,0
Ascorbic Acid (Vitamin C),E300,1
E900,dmps,1
vitamin E,NEOTAM,0
beetroot red,BETANIN,1
chicken legs,chicken thighs,1
sal ammoniac,Ammonium Chloride,1
cornish hens,essential amino acid,0
pot cheese,panicum miliaceum,0
pg alginate,chlorine dioxide,0
CSL,magnesium citrate,0
quinoline yellow,Quinoline Yellow,1
ascorbyl palmitate,Gelatin,0
Potassium Alginate,CELLULOSE,0
dha,omega 3,1
Sodium Lactate,SODIUM LACTATE,1
calcium glutamate,leusine,0
E211,E927,0
clorophyll,cholecalciferol,0
Ricotta Cheese,ricota cheese,1
Calcium Benzoate,E213,1
erythrosine,erythrosine bs,1
Sodium Alginate,beef cut,0
hydrochloric acid,HCL,1
CHICKEN LEGS,HEMP SEED,0
Sodium Ascorbate,SODIUM ASCORBATE,1
Sodium Metabisulphite,PROPYL GALLATE,0
essential amino acid,l-lysine,1
E403,glycerin,0
beta carotene,greek yoghurt,0
Dates,dates,1
CAUSTIC POTASH,beef steak,0
amarant,octyl gallate,0
potassium metabisulfite,E924,0
chlorine dioxide,chlorine dioxide,1
black pn,AGAR AGAR,0
azorubine,tartrate,0
fagopyrum esculentum,Buckwheat,1
Phosphoric Acid,phosphoric acid,1
BUCKWHEET,flax seeds,0
Potassium Hydroxide,caustic potash,1
Aspartame,E951,1
malus domestica,Apples,1
potassium nitrate,SALTPETER,1
phosphoric acid,phosphoric,1
E161b,luteine,1
E412,guaran,1
E507,Turkey Breast,0
ryce,Rice,1
Propyl Gallate,propyl gallate,1
Sodium Lactate,apples,0
sorbitol,Sorbitol,1
Quinoline Yellow,Magnesium Sulphate,0
potassium nitrate,ORNGES,0
sodium nitrate,Sodium Nitrate,1
lamb shops,sour creme,0
zea mays,KORN,1
gypsum,aqua ammonia,0
E171,duck breat,0
cannabis sativa seeds,HEMP SEED,1
ALGINATE,ethylmaltol,0
LECTHIN,CACL2,0
Riboflavin,MCC,0
organic milk,whole milke,1
calcium carb,CALCIUM GUANYLATE,0
E161b,SPINAGE,0
Carotenes,alginate,0
sour creme,enzimes,0
yellow 5,TARTAZINE,1
licopene,sodium sulfate,0
calcium hydrogen sulfite,Magnesium Hydroxide,0
calcium carbonite,CHALK,1
calcium bisulfite,calcium hydrogen sulfite,1
Curcumin,Dates,0
sunset yellow fcf,gypsum,0
sodium sulphite,sodium sulphite,1
silver leaf,Glucose,0
carrageen,Carrageenan,1
calcium chlor,potassium inosinate,0
Lutein,xanthophyll,1
E334,tartaric,1
Alginic Acid,ALGINATE,1
glycerol,vitamin c,0
carmine,sodium phosphate,0
Dibasic acid,Tartaric Acid,1
E132,Indigo Carmine,1
Vitamin C,vitamin c,1
E180,BHT,0
Oats,OTES,1
propylene glycol,Propylene Glycol,1
PROPYL GALLATE,disodium guanylate,0
hard cheese,CHEDDAR,1
sodium nitrate,Salt,0
roasting chicken,ROASTING CHICKEN,1
beef roast,GLYCERINE,0
black pigment,BUCKWHEET,0
Chicken Thighs,chicken legs,1
CURCUMIN,CHLORINE GAS,0
guar flour,sodium guanylate,0
TARTAZINE,SUNSET YELLOW,0
Magnesium Oxide,steak,0
Monopotassium Glutamate,Monopotassium Glutamate,1
calcium sulfate,disodium guanylate,0
Ammonium Hydroxide,E527,1
agar agar,carob bean gum,0
E151,Black PN,1
petroleum wax,Microcrystalline Wax,1
Mineral Hydrocarbons,petroleum jelly,1
E239,hexamine,1
Grapes,grapes,1
sal ammoniac,cottage cheese,0
turkey,Spinach,0
GOLD,benzoic,0
potassium inosinate,E927,0
E623,calcium glutamate,1
soft cheese,spreadable cheese,1
E528,Shellac,0
Sorbic Acid,Vitamin C,0
Sodium Ribonucleotide,Dates,0
diphenyl,Microcrystalline Cellulose,0
BHT,aspartam,0
E926,chlorine dioxide,1
potassium sorbate,propylene glycol algin,0
Calcium Phosphate,sodium sulphate,0
calcium sulphite,Calcium Sulphite,1
Potassium Guanylate,Potassium Guanylate,1
sodium sulphite,SODIUM SULFITE,1
Neotame,neotam,1
copper chlorophyll,copper chlorophyllin,1
calcium glutamate,lamb cutlets,0
Calcium,calcium citrate,1
methenamine,sodium glutamate,0
sodium inosinate,milk protein,0
E172,guar gum,0
azorubin,Carmoisine,1
Beetroot Red,Omega-3 Fatty Acids,0
E527,calcium carbonate,0
Cheddar Cheese,CHEDDAR,1
Gold,xanthum gum,0
sour creme,sour creme,1
poultry breast,greek yoghurt,0
E300,cornish hens,0
E124,E403,0
sodium stearoyl lactylate,CHICKEN LEGS,0
sodium bicarb,sodium bicarbonite,1
iron,Iron,1
calcium carbonite,calcium glutamate,0
cultured buttermilk,buttermilk,1
E907,BARLE,0
strained yogurt,greek-style yogurt,1
E622,POTASSIUM GLUTAMATE,1
magnesium hydroxide,vitis vinifera,0
Gold,chicken,0
methylcellulose,METHYL CELLULOSE,1
Agar,AGAR AGAR,1
Potassium Carbonate,pearl ash,1
Sodium Bicarbonate,SODIUM BICARBONATE,1
Baking Soda,sodium bicarbonite,1
Sodium Hydroxide,Chicken Breast,0
potassium metabisulfite,POTASSIUM METABISULFITE,1
LUTEINE,Ammonium Alginate,0
Lycopene,Potassium Metabisulphite,0
quinoline yellow,SODIUM BENZOATE,0
Ammonium Hydroxide,aqua ammonia,1
Titanium Dioxide,citrus sinensis,0
potassium bromate,Potassium Bromate,1
VEAL,hemp seed,0
arabic gum,Gum Arabic,1
Titanium Dioxide,SODIUM CITRATE,0
calcium sulphite,calcium sulphite,1
alginic acid,Monoammonium Glutamate,0
Monopotassium Glutamate,cellulose,0
E175,gold,1
carmoisine,Carmoisine,1
Quinoline Yellow,essential amino acid,0
Magnesium Glutamate,magnesium glutamate,1
calcium stearoyl lactylate,lamb shops,0
Water,water,1
vitamin C,Vitamin C,1
carmoisine,maltol,0
hamburger meat,APPLS,0
ponceau 4,dextrose,0
calcium alginate,monosodium glutamate,0
sour creme,LYSINE,0
calcium carbonate,Calcium,1
Potassium Benzoate,potassium benzoate,1
Chicken Thighs,chicken this,1
Grapes,GRAPES,1
pearl ash,glycine,0
potassium alginate,POTASSIUM ALGINATE,1
Sorbic Acid,OTES,0
Carnauba Wax,Chicken Breast,0
CHILE SALTPETER,ethylmaltol,0
grapes,Calcium,0
Kefir,KEPHIR,1
BETANIN,potassium nitrate,0
Shellac,confectioner's glaze,1
sodium nitrite,IRN,0
Hemp Seeds,hemp seeds,1
lye,LYE,1
lamb shops,curd cheese,0
Calcium Citrate,calcium citrate,1
sodium nitrite,magnesium sulphate,0
calcium glutamate,CALCIUM GLUTAMATE,1
calcium carbonate,Calcium Carbonate,1
achiote,bixin,1
L-Lysine,essential amino acid,1
green s dye,GREEN S,1
E150(a-d),Caramel Color,1
Mineral Hydrocarbons,Buttermilk,0
potash,L-Leucine,0
carminic acid,heavy cream,0
Beef Roast,beef joint,1
E221,sodium sulfite,1
L-Lysine,lysine,1
maltodextrin,Maltodextrin,1
Patent Blue V,E131,1
butter milk,buttermilke,1
tartarazine,TARTAZINE,1
sal ammoniac,lac resin,0
BUTYLATED HYDROXYANISOLE,WHIPPING CREAM,0
lithol,sodium citrate,0
Carrots,carrots,1
sulphuric acid,SULFURIC ACID,1
MILK,spinach,0
sulfite,aged cheese,0
calcium carb,Calcium Bisulfite,0
potassium pyrosulfite,whole milk,0
E174,SILVER,1
propylene glycol algin,monoammonium glutamate,0
ALGINATE,ammonium alginate,0
Beeswax,white beeswax,1
methylcellulose,METHYL CELLULOSE,1
green s dye,E325,0
gold,gum arabic,0
E440a,Pectin,1
Chlorophyll,E140,1
vitamin e,Tocopherols,1
E153,CARBON BLACK,1
E202,DATESS,0
GREEN S,E501,0
Gelatin,gelatine,1
annatto,Annatto,1
calcium sorbate,potassium benzoate,0
E460,L-CYSTEINE,0
cochineal,Cochineal,1
cellulose,cellulose,1
Riboflavin,carob bean gum,0
E461,glycerol,0
Sorbitol,SORBIT,1
potassium hydroxide,pot roast,0
E406,carageenan,0
creme cheese,Cream Cheese,1
Erythrosine,E250,0
Sodium Carbonate,soda ash,1
Calcium Sorbate,maltodextrine,0
chicken thighs,MILET,0
heavy cream,heavy creme,1
Calcium Sorbate,SODIUM SULFATE,0
irn,IRN,1
E251,epsom salt,0
milk,fermented milk drink,0
curcumin,CHLORINE GAS,0
ada,KORN,0
Ammonium Alginate,AMMONIUM ALGINATE,1
glycerol,Glycerol,1
ground beed,Ground Beef,1
licopene,acacia gum,0
Propylene Glycol,propylene glycol,1
calcium carb,CALCIUM CARBONATE,1
palm wax,Chlorine Dioxide,0
Annatto,lycopene,0
calcium chloride,RASINS,0
E161b,lutein,1
POTASSIUM GLUTAMATE,butter milk,0
xanthan,sodium guanylate,0
petroleum wax,solanum tuberosum,0
kcl,magnesium hydroxide,0
sorbate,sodium citrate,0
Baking Soda,veal cutlets,0
Calcium Phosphate,CALCIUM PHOSPHATE,1
Carrageenan,Aspartame,0
Sodium Inosinate,sodium inosinate,1
Tartaric Acid,TARTRATE,1
veal cutlets,GHI,0
vitamin B2,VITAMIN B2,1
E127,APPLS,0
calcium chlor,CACL2,1
milet,Millet,1
vitamin D3,Vitamin D3,1
Black PN,maltodextrin,0
Alginic Acid,locust bean gum,0
Potassium Nitrate,sulphuric acid,0
E160a,carotenes,1
E142,Microcrystalline Cellulose,0
Salt,salt,1
Duck Breast,duck breat,1
E223,ricotta cheese,0
benzoic acid,aqua ammonia,0
STEAK,kefir,0
VITAMIN B2,L-Lysine,0
Millet,omega 3,0
otes,Oats,1
cellulose gel,potassium sulphate,0
Iron,iron,1
E220,sulfur dioxide,1
Green S,sodium stearoyl lactylate,0
maltodextrine,Maltodextrin,1
silver,silver powder,1
potassium carbonate,potash,1
Sodium Citrate,Sodium Citrate,1
Baking Soda,magnesium sulphate,0
E302,Calcium Ascorbate,1
potassium benzoate,MILK,0
veal cutlets,Veal Cutlets,1
guaran,PECTINE,0
Sodium Carbonate,glycocoll,0
copper chlorophyll,CALCIUM PHOSPHATE,0
lecthin,Lecithin,1
lycopene,Calcium,0
Tartaric Acid,Dibasic acid,1
whipping cream,WHIPPING CREAM,1
magnesium,MAGNESIAM,1
E142,green s,1
xanthan gum,sweet cream butter,0
Magnesium Oxide,MAGNESIA,1
buter,Butter,1
Potassium Sulphate,poussin,0
E420,sorbitol,1
calcium ascorbate,Calcium Ascorbate,1
silver powder,SILVER,1
BETANIN,ALGINATE,0
sodium bicarbonite,SODIUM BICARBONATE,1
caramel,CHICKEN,0
tartatic acid,tartaric,1
Sulphur Dioxide,sulfur dioxide,1
ferric oxide,ricotta cheese,0
Monoammonium Glutamate,AMMONIUM GLUTAMATE,1
calcium oxide,quicklime,1
carmoisin,barley,0
ponceau 4r,Ponceau 4R,1
Quinoa,Quinoa,1
SILVER,sodium phosphate,0
buckwheet,Buckwheat,1
barley,BARLE,1
E926,Whey Protein Isolate,0
IRON OXIDE,raisins,0
E510,ammonium chlor,1
E640,Glycine,1
Quinoline Yellow,QUINOLINE YELLOW,1
beetroot,cheddar cheese,0
SILVER,Calcium Guanylate,0
silver powder,guar flour,0
E100,potassium carbonate,0
PG ALGINATE,leusine,0
Benzoic Acid,BENZOATE,1
Potassium Nitrate,SALTPETER,1
BHA,E632,0
grapes,Grapes,1
calcium citrate,calcium,1
Chlorine,CHLORINE GAS,1
tartrate,tartric acid,1
E124,PONCEAU,1
sodium bicarbonate,SODIUM BICARBONATE,1
chlorine,Calcium,0
E410,carob bean gum,1
calcium phosphate,CALCIUM PHOSPHATE,1
E213,whey cheese,0
carmin,CARMINE,1
E529,calcium oxide,1
biphenyl,diphenyl,1
potassium hydroxide,caustic potash,1
dimethylpolysiloxane,LEUCINE,0
ghee,polysaccharide,0
sodium alginate,Sodium Alginate,1
Titanium Dioxide,titanium dioxide,1
neotam,cultured cream,0
Magnesium Hydroxide,E528,1
ricota cheese,RICOTTA,1
bananas,Bananas,1
lithol rubine bk,ROASTING CHICKEN,0
tartatic acid,Tartaric Acid,1
quinoline,italian cheese,0
Ammonium Carbonate,ammonium carbonate,1
sodium sulphate,RYCE,0
caustic soda,DISODIUM INOSINATE,0
E334,Hydrochloric Acid,0
buter,spinage,0
copper chlorophyllin,COPPER CHLOROPHYLLIN,1
Ascorbic Acid (Vitamin C),VITAMIN C,1
E170,calcium carbonat,1
Calcium Glutamate,Mineral Hydrocarbons,0
Oranges,ORNGES,1
butter,BUTER,1
Calcium Sorbate,calcium sorbate,1
L-Leucine,l-leucine,1
l-leucine,L-Leucine,1
Chalk,banans,0
sunflower lecithin,lecithin,1
Magnesium Carbonate,E504,1
E420,Sorbitol,1
carbon black,STEAK,0
Patent Blue,indigotine,0
quinoline,CALCIUM PHOSPHATE,0
ethyl para-hydroxybenzoate,E482,0
caramel color,apples,0
Calcium Sorbate,aqua ammonia,0
HARTSHORN,QUICKLIME,0
sorbitol,sorbite,1
calcium hydroxide,oranges,0
OCTYL GALLATE,lye,0
Carmoisine,GLYCERINE,0
E252,GUARAN,0
Agar,E406,1
chlorophyl,SODIUM METABISULFITE,0
kefir,SPELT,0
xanthan,Sulphuric Acid,0
vitis vinifera dried,raisins,1
table salt,Salt,1
lamb chops,Lamb Chops,1
E153,dmps,0
E622,monopotassium glutamate,1
Ricotta Cheese,spinacia oleracea,0
Magnesium Oxide,periclase,1
pectin,pectine,1
Gold,Gold,1
LEUCINE,ala,0
Ethyl Maltol,Ethyl Maltol,1
hartshorn,barley,0
E631,disodium inosinate,1
Aspartame,aspartam,1
LECTHIN,carrageen,0
Propylene Glycol Alginate,glucose,0
sodium bicarbonat,Sodium Bicarbonate,1
green s,green s dye,1
sodium benzoate,NEOTAM,0
E160b,propylene glycol alginate,0
CALCIUM CITRATE,Kefir,0
E101,vitamin b2,1
Guar Gum,Guar Gum,1
vitamin b2,E632,0
E302,PROPYLENE GLYCOL,0
Indigo Carmine,panicum miliaceum,0
indigotine,E525,0
Sorbitol,Microcrystalline Cellulose,0
vegetable carbon,Enzymes,0
caramel,GAME HENS,0
E405,propylene glycol alginate,1
E501,MILK OF MAGNESIA,0
BUTYLATED HYDROXYTOLUENE,aspartame,0
ghee,Spinach,0
ascorbyl palmitate,silica,0
glycerin,caustic soda,0
Beetroot Red,beetroot,1
Chia Seeds,Chia Seeds,1
BUTYLATED HYDROXYTOLUENE,E518,0
Dimethylpolysiloxane,PDMS,1
chlorophyl,CARBON BLACK,0
calcium alginate,magnesia,0
Tartaric Acid,carrageen,0
ascorbate,VITAMIN C,1
METHYL CELLULOSE,magnesium carb,0
kephir,enzimes,0
